,estado,date,new_deceased,cumulative_deceased
9289,Mendoza,2021-10-09,0.0,4601.0
9290,Mendoza,2021-10-10,2.0,4603.0
9291,Mendoza,2021-10-11,1.0,4604.0
9292,Mendoza,2021-10-12,1.0,4605.0
9293,Mendoza,2021-10-13,2.0,4607.0
9294,Mendoza,2021-10-14,3.0,4610.0
9295,Mendoza,2021-10-15,1.0,4611.0
9296,Mendoza,2021-10-16,2.0,4613.0
9297,Mendoza,2021-10-17,1.0,4614.0
9298,Mendoza,2021-10-18,0.0,4614.0
9299,Mendoza,2021-10-19,1.0,4615.0
9300,Mendoza,2021-10-20,1.0,4616.0
9301,Mendoza,2021-10-21,2.0,4618.0
9302,Mendoza,2021-10-22,0.0,4618.0
9303,Mendoza,2021-10-23,0.0,4618.0
9304,Mendoza,2021-10-24,1.0,4619.0
9305,Mendoza,2021-10-25,1.0,4620.0
9306,Mendoza,2021-10-26,1.0,4621.0
9307,Mendoza,2021-10-27,1.0,4622.0
9308,Mendoza,2021-10-28,1.0,4623.0
9309,Mendoza,2021-10-29,1.0,4624.0
9310,Mendoza,2021-10-30,0.0,4624.0
9311,Mendoza,2021-10-31,0.0,4624.0
9312,Mendoza,2021-11-01,1.0,4625.0
9313,Mendoza,2021-11-02,2.0,4627.0
9314,Mendoza,2021-11-03,0.0,4627.0
9315,Mendoza,2021-11-04,1.0,4628.0
9316,Mendoza,2021-11-05,0.0,4628.0
9317,Mendoza,2021-11-06,0.0,4628.0
9318,Mendoza,2021-11-07,0.0,4628.0
9319,Mendoza,2021-11-08,0.0,4628.0
9320,Mendoza,2021-11-09,0.0,4628.0
9321,Mendoza,2021-11-10,0.0,4628.0
9322,Mendoza,2021-11-11,0.0,4628.0
9323,Mendoza,2021-11-12,0.0,4628.0
9324,Mendoza,2021-11-13,0.0,4628.0
9325,Mendoza,2021-11-14,0.0,4628.0
9326,Mendoza,2021-11-15,0.0,4628.0
9327,Mendoza,2021-11-16,0.0,4628.0
9328,Mendoza,2021-11-17,0.0,4628.0
9329,Mendoza,2021-11-18,1.0,4629.0
9330,Mendoza,2021-11-19,1.0,4630.0
9331,Mendoza,2021-11-20,0.0,4630.0
9332,Mendoza,2021-11-21,0.0,4630.0
9333,Mendoza,2021-11-22,0.0,4630.0
9334,Mendoza,2021-11-23,1.0,4631.0
9335,Mendoza,2021-11-24,1.0,4632.0
9336,Mendoza,2021-11-25,1.0,4633.0
9337,Mendoza,2021-11-26,0.0,4633.0
9338,Mendoza,2021-11-27,0.0,4633.0
9339,Mendoza,2021-11-28,0.0,4633.0
9340,Mendoza,2021-11-29,0.0,4633.0
9341,Mendoza,2021-11-30,0.0,4633.0
9342,Mendoza,2021-12-01,0.0,4633.0
9343,Mendoza,2021-12-02,0.0,4633.0
9344,Mendoza,2021-12-03,0.0,4633.0
9345,Mendoza,2021-12-04,0.0,4633.0
9346,Mendoza,2021-12-05,4.0,4637.0
9347,Mendoza,2021-12-06,0.0,4637.0
9348,Mendoza,2021-12-07,1.0,4638.0
9349,Mendoza,2021-12-08,0.0,4638.0
9350,Mendoza,2021-12-09,0.0,4638.0
9351,Mendoza,2021-12-10,1.0,4639.0
9352,Mendoza,2021-12-11,0.0,4639.0
9353,Mendoza,2021-12-12,1.0,4640.0
9354,Mendoza,2021-12-13,0.0,4640.0
9355,Mendoza,2021-12-14,0.0,4640.0
9356,Mendoza,2021-12-15,1.0,4641.0
9357,Mendoza,2021-12-16,0.0,4641.0
9358,Mendoza,2021-12-17,0.0,4641.0
9359,Mendoza,2021-12-18,0.0,4641.0
9360,Mendoza,2021-12-19,0.0,4641.0
9361,Mendoza,2021-12-20,0.0,4641.0
9362,Mendoza,2021-12-21,2.0,4643.0
9363,Mendoza,2021-12-22,0.0,4643.0
9364,Mendoza,2021-12-23,1.0,4644.0
9365,Mendoza,2021-12-24,0.0,4644.0
9366,Mendoza,2021-12-25,0.0,4644.0
9367,Mendoza,2021-12-26,1.0,4645.0
9368,Mendoza,2021-12-27,1.0,4646.0
9369,Mendoza,2021-12-28,0.0,4646.0
9370,Mendoza,2021-12-29,1.0,4647.0
9371,Mendoza,2021-12-30,1.0,4648.0
9372,Mendoza,2021-12-31,0.0,4648.0
9373,Mendoza,2022-01-01,1.0,4649.0
9374,Mendoza,2022-01-02,0.0,4649.0
9375,Mendoza,2022-01-03,1.0,4650.0
9376,Mendoza,2022-01-04,1.0,4651.0
9377,Mendoza,2022-01-05,0.0,4651.0
9378,Mendoza,2022-01-06,3.0,4654.0
9379,Mendoza,2022-01-07,1.0,4655.0
9380,Mendoza,2022-01-08,1.0,4656.0
9381,Mendoza,2022-01-09,2.0,4658.0
9382,Mendoza,2022-01-10,3.0,4661.0
9383,Mendoza,2022-01-11,4.0,4665.0
9384,Mendoza,2022-01-12,1.0,4666.0
9385,Mendoza,2022-01-13,4.0,4670.0
9386,Mendoza,2022-01-14,7.0,4677.0
9387,Mendoza,2022-01-15,2.0,4679.0
9388,Mendoza,2022-01-16,7.0,4686.0
9389,Mendoza,2022-01-17,3.0,4689.0
9390,Mendoza,2022-01-18,6.0,4695.0
9391,Mendoza,2022-01-19,3.0,4698.0
9392,Mendoza,2022-01-20,13.0,4711.0
9393,Mendoza,2022-01-21,8.0,4719.0
9394,Mendoza,2022-01-22,10.0,4729.0
9395,Mendoza,2022-01-23,11.0,4740.0
9396,Mendoza,2022-01-24,12.0,4752.0
9397,Mendoza,2022-01-25,8.0,4760.0
9398,Mendoza,2022-01-26,18.0,4778.0
9399,Mendoza,2022-01-27,11.0,4789.0
9400,Mendoza,2022-01-28,11.0,4800.0
9401,Mendoza,2022-01-29,5.0,4805.0
9402,Mendoza,2022-01-30,7.0,4812.0
9403,Mendoza,2022-01-31,6.0,4818.0
9404,Mendoza,2022-02-01,5.0,4823.0
9405,Mendoza,2022-02-02,14.0,4837.0
9406,Mendoza,2022-02-03,7.0,4844.0
9407,Mendoza,2022-02-04,6.0,4850.0
9408,Mendoza,2022-02-05,9.0,4859.0
9409,Mendoza,2022-02-06,6.0,4865.0
9410,Mendoza,2022-02-07,11.0,4876.0
9411,Mendoza,2022-02-08,8.0,4884.0
9412,Mendoza,2022-02-09,3.0,4887.0
9413,Mendoza,2022-02-10,5.0,4892.0
9414,Mendoza,2022-02-11,5.0,4897.0
9415,Mendoza,2022-02-12,3.0,4900.0
9416,Mendoza,2022-02-13,4.0,4904.0
9417,Mendoza,2022-02-14,4.0,4908.0
9418,Mendoza,2022-02-15,4.0,4912.0
9419,Mendoza,2022-02-16,1.0,4913.0
9420,Mendoza,2022-02-17,3.0,4916.0
9421,Mendoza,2022-02-18,1.0,4917.0
9422,Mendoza,2022-02-19,5.0,4922.0
9423,Mendoza,2022-02-20,7.0,4929.0
9424,Mendoza,2022-02-21,2.0,4931.0
9425,Mendoza,2022-02-22,3.0,4934.0
9426,Mendoza,2022-02-23,1.0,4935.0
9427,Mendoza,2022-02-24,1.0,4936.0
9428,Mendoza,2022-02-25,0.0,4936.0
9429,Mendoza,2022-02-26,2.0,4938.0
9430,Mendoza,2022-02-27,0.0,4938.0
9431,Mendoza,2022-02-28,0.0,4938.0
9432,Mendoza,2022-03-01,3.0,4941.0
9433,Mendoza,2022-03-02,1.0,4942.0
9434,Mendoza,2022-03-03,1.0,4943.0
9435,Mendoza,2022-03-04,0.0,4943.0
9436,Mendoza,2022-03-05,0.0,4943.0
9437,Mendoza,2022-03-06,1.0,4944.0
9438,Mendoza,2022-03-07,1.0,4945.0
9439,Mendoza,2022-03-08,1.0,4946.0
9440,Mendoza,2022-03-09,1.0,4947.0
9441,Mendoza,2022-03-10,0.0,4947.0
9442,Mendoza,2022-03-11,1.0,4948.0
9443,Mendoza,2022-03-12,0.0,4948.0
9444,Mendoza,2022-03-13,0.0,4948.0
9445,Mendoza,2022-03-14,0.0,4948.0
9446,Mendoza,2022-03-15,0.0,4948.0
9447,Mendoza,2022-03-16,0.0,4948.0
9448,Mendoza,2022-03-17,0.0,4948.0
9449,Mendoza,2022-03-18,1.0,4949.0
9450,Mendoza,2022-03-19,0.0,4949.0
9451,Mendoza,2022-03-20,0.0,4949.0
9452,Mendoza,2022-03-21,1.0,4950.0
9453,Mendoza,2022-03-22,0.0,4950.0
9454,Mendoza,2022-03-23,0.0,4950.0
9455,Mendoza,2022-03-24,0.0,4950.0
9456,Mendoza,2022-03-25,0.0,4950.0
9457,Mendoza,2022-03-26,0.0,4950.0
9458,Mendoza,2022-03-27,0.0,4950.0
9459,Mendoza,2022-03-28,0.0,4950.0
9460,Mendoza,2022-03-29,0.0,4950.0
9461,Mendoza,2022-03-30,0.0,4950.0
9462,Mendoza,2022-03-31,0.0,4950.0
9463,Mendoza,2022-04-01,0.0,4950.0
9464,Mendoza,2022-04-02,0.0,4950.0
9465,Mendoza,2022-04-03,0.0,4950.0
9466,Mendoza,2022-04-04,0.0,4950.0
9467,Mendoza,2022-04-05,0.0,4950.0
9468,Mendoza,2022-04-06,0.0,4950.0
9469,Mendoza,2022-04-07,0.0,4950.0
9470,Mendoza,2022-04-08,0.0,4950.0
9471,Mendoza,2022-04-09,0.0,4950.0
9472,Mendoza,2022-04-10,0.0,4950.0
9473,Mendoza,2022-04-11,0.0,4950.0
9474,Mendoza,2022-04-12,0.0,4950.0
9475,Mendoza,2022-04-13,0.0,4950.0
9476,Mendoza,2022-04-14,0.0,4950.0
9477,Mendoza,2022-04-15,0.0,4950.0
9478,Mendoza,2022-04-16,0.0,4950.0
9479,Mendoza,2022-04-17,0.0,4950.0
9480,Mendoza,2022-04-18,0.0,4950.0
9481,Mendoza,2022-04-19,0.0,4950.0
9482,Mendoza,2022-04-20,0.0,4950.0
9483,Mendoza,2022-04-21,0.0,4950.0
9484,Mendoza,2022-04-22,0.0,4950.0
9485,Mendoza,2022-04-23,0.0,4950.0
9486,Mendoza,2022-04-24,0.0,4950.0
9487,Mendoza,2022-04-25,0.0,4950.0
9488,Mendoza,2022-04-26,0.0,4950.0
9489,Mendoza,2022-04-27,0.0,4950.0
9490,Mendoza,2022-04-28,0.0,4950.0
9491,Mendoza,2022-04-29,0.0,4950.0
9492,Mendoza,2022-04-30,0.0,4950.0
9493,Mendoza,2022-05-01,0.0,4950.0
9494,Mendoza,2022-05-02,0.0,4950.0
9495,Mendoza,2022-05-03,0.0,4950.0
9496,Mendoza,2022-05-04,0.0,4950.0
9497,Mendoza,2022-05-05,0.0,4950.0
9498,Mendoza,2022-05-06,0.0,4950.0
9499,Mendoza,2022-05-07,0.0,4950.0
