,data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,totale_positivi,variazione_totale_positivi,nuovi_positivi,deceduti,totale_casi,ingressi_terapia_intensiva
6980,2021-01-21T17:00:00,Lombardia,3644,411,4055,53055,-643,2234,26460,520395,16.0
6981,2021-01-21T17:00:00,Marche,555,83,638,8074,-541,500,1841,51544,2.0
6982,2021-01-21T17:00:00,Molise,56,8,64,1045,-90,34,243,7692,0.0
6983,2021-01-21T17:00:00,P.A. Bolzano,226,28,254,12823,291,566,831,35127,0.0
6984,2021-01-21T17:00:00,P.A. Trento,236,43,279,2006,-80,164,1092,25714,3.0
6985,2021-01-21T17:00:00,Piemonte,2419,159,2578,13593,-312,761,8525,215278,7.0
6986,2021-01-21T17:00:00,Puglia,1346,151,1497,54784,-317,1275,2943,113115,15.0
6987,2021-01-21T17:00:00,Sardegna,466,51,517,17116,-160,238,927,36473,2.0
6988,2021-01-21T17:00:00,Sicilia,1436,221,1657,46898,191,1230,3129,126364,23.0
6989,2021-01-21T17:00:00,Toscana,659,116,775,8303,21,503,4052,129384,11.0
6990,2021-01-21T17:00:00,Umbria,286,46,332,4721,116,286,723,33185,4.0
6991,2021-01-21T17:00:00,Valle d'Aosta,42,2,44,341,-37,17,400,7696,0.0
6992,2021-01-21T17:00:00,Veneto,1991,305,2296,53557,-3912,1003,8364,302489,23.0
6993,2021-01-22T17:00:00,Abruzzo,441,40,481,10499,-161,318,1375,40343,4.0
6994,2021-01-22T17:00:00,Basilicata,83,5,88,6969,28,51,306,12735,0.0
6995,2021-01-22T17:00:00,Calabria,278,24,302,10106,138,368,558,30459,3.0
6996,2021-01-22T17:00:00,Campania,1438,104,1542,62133,-9045,1106,3557,211803,13.0
6997,2021-01-22T17:00:00,Emilia-Romagna,2402,220,2622,51211,-826,1347,9051,207925,15.0
6998,2021-01-22T17:00:00,Friuli Venezia Giulia,669,61,730,12090,-90,452,2206,63154,6.0
6999,2021-01-22T17:00:00,Lazio,2673,289,2962,71446,-1239,1141,4624,195340,21.0
7000,2021-01-22T17:00:00,Liguria,615,61,676,4518,-85,313,3203,67102,3.0
7001,2021-01-22T17:00:00,Lombardia,3579,408,3987,53215,160,1969,26518,522364,21.0
7002,2021-01-22T17:00:00,Marche,555,79,634,8271,197,437,1852,51981,1.0
7003,2021-01-22T17:00:00,Molise,53,8,61,1051,6,57,244,7749,0.0
7004,2021-01-22T17:00:00,P.A. Bolzano,227,24,251,13041,218,510,834,35637,0.0
7005,2021-01-22T17:00:00,P.A. Trento,219,41,260,2045,39,179,1093,25893,1.0
7006,2021-01-22T17:00:00,Piemonte,2342,152,2494,13356,-237,849,8548,216127,0.0
7007,2021-01-22T17:00:00,Puglia,1327,153,1480,54547,-237,1018,2975,114133,15.0
7008,2021-01-22T17:00:00,Sardegna,449,52,501,17003,-113,212,936,36685,2.0
7009,2021-01-22T17:00:00,Sicilia,1441,222,1663,47289,391,1355,3161,127719,14.0
7010,2021-01-22T17:00:00,Toscana,642,110,752,8202,-101,429,4068,129813,6.0
7011,2021-01-22T17:00:00,Umbria,283,44,327,4880,159,305,726,33490,4.0
7012,2021-01-22T17:00:00,Valle d'Aosta,40,2,42,331,-10,19,400,7715,0.0
7013,2021-01-22T17:00:00,Veneto,1935,291,2226,49850,-3707,1198,8439,303687,15.0
7014,2021-01-23T17:00:00,Abruzzo,427,41,468,10411,-88,221,1385,40564,3.0
7015,2021-01-23T17:00:00,Basilicata,89,4,93,6926,-43,59,308,12794,0.0
7016,2021-01-23T17:00:00,Calabria,275,24,299,10340,234,402,561,30861,3.0
7017,2021-01-23T17:00:00,Campania,1437,114,1551,62453,320,1150,3586,212953,16.0
7018,2021-01-23T17:00:00,Emilia-Romagna,2390,217,2607,50732,-479,1310,9084,209235,13.0
7019,2021-01-23T17:00:00,Friuli Venezia Giulia,672,63,735,11898,-192,679,2230,63833,5.0
7020,2021-01-23T17:00:00,Lazio,2576,283,2859,70266,-1180,1297,4666,196637,24.0
7021,2021-01-23T17:00:00,Liguria,591,65,656,4570,52,298,3220,67400,9.0
7022,2021-01-23T17:00:00,Lombardia,3499,398,3897,52468,-747,1535,26622,523899,14.0
7023,2021-01-23T17:00:00,Marche,549,77,626,8411,140,397,1864,52378,3.0
7024,2021-01-23T17:00:00,Molise,50,8,58,1048,-3,48,248,7797,0.0
7025,2021-01-23T17:00:00,P.A. Bolzano,219,24,243,13386,345,552,837,36189,1.0
7026,2021-01-23T17:00:00,P.A. Trento,203,43,246,2047,2,193,1099,26086,3.0
7027,2021-01-23T17:00:00,Piemonte,2337,156,2493,13455,99,931,8574,217058,19.0
7028,2021-01-23T17:00:00,Puglia,1381,159,1540,54615,68,1023,2986,115156,14.0
7029,2021-01-23T17:00:00,Sardegna,457,46,503,17023,20,191,946,36876,2.0
7030,2021-01-23T17:00:00,Sicilia,1444,223,1667,47627,338,1158,3194,128877,14.0
7031,2021-01-23T17:00:00,Toscana,629,107,736,8261,59,520,4089,130333,8.0
7032,2021-01-23T17:00:00,Umbria,292,46,338,5029,149,332,732,33822,5.0
7033,2021-01-23T17:00:00,Valle d'Aosta,43,2,45,327,-4,5,400,7720,0.0
7034,2021-01-23T17:00:00,Veneto,1843,286,2129,47541,-2309,1030,8531,304717,18.0
7035,2021-01-24T17:00:00,Abruzzo,430,44,474,10654,243,325,1393,40889,4.0
7036,2021-01-24T17:00:00,Basilicata,81,4,85,6900,-26,48,311,12842,0.0
7037,2021-01-24T17:00:00,Calabria,279,21,300,10405,65,211,566,31072,1.0
7038,2021-01-24T17:00:00,Campania,1448,112,1560,62985,532,1069,3598,214022,7.0
7039,2021-01-24T17:00:00,Emilia-Romagna,2383,219,2602,51357,625,1208,9119,210442,13.0
7040,2021-01-24T17:00:00,Friuli Venezia Giulia,685,61,746,11756,-142,505,2243,64338,2.0
7041,2021-01-24T17:00:00,Lazio,2544,286,2830,69385,-881,1056,4682,197693,13.0
7042,2021-01-24T17:00:00,Liguria,603,64,667,4612,42,293,3235,67693,3.0
7043,2021-01-24T17:00:00,Lombardia,3428,405,3833,53004,536,1375,26666,525274,19.0
7044,2021-01-24T17:00:00,Marche,546,74,620,8825,414,525,1874,52903,2.0
7045,2021-01-24T17:00:00,Molise,50,9,59,1082,34,102,249,7899,1.0
7046,2021-01-24T17:00:00,P.A. Bolzano,226,25,251,13499,113,412,841,36601,1.0
7047,2021-01-24T17:00:00,P.A. Trento,207,43,250,2108,61,131,1131,26217,0.0
7048,2021-01-24T17:00:00,Piemonte,2345,156,2501,13346,-109,619,8583,217677,5.0
7049,2021-01-24T17:00:00,Puglia,1391,164,1555,55070,455,954,3000,116110,10.0
7050,2021-01-24T17:00:00,Sardegna,464,45,509,17098,75,175,949,37051,1.0
7051,2021-01-24T17:00:00,Sicilia,1431,227,1658,47654,27,875,3226,129752,15.0
7052,2021-01-24T17:00:00,Toscana,636,106,742,8417,156,526,4095,130859,5.0
7053,2021-01-24T17:00:00,Umbria,291,47,338,5112,83,247,740,34069,5.0
7054,2021-01-24T17:00:00,Valle d'Aosta,45,2,47,303,-24,17,401,7737,0.0
7055,2021-01-24T17:00:00,Veneto,1796,286,2082,45706,-1835,956,8559,305673,13.0
7056,2021-01-25T17:00:00,Abruzzo,426,44,470,10196,-458,69,1418,40955,1.0
7057,2021-01-25T17:00:00,Basilicata,86,6,92,6928,28,71,315,12913,2.0
7058,2021-01-25T17:00:00,Calabria,278,22,300,10103,-302,207,572,31279,3.0
7059,2021-01-25T17:00:00,Campania,1455,105,1560,63073,88,754,3618,214776,4.0
7060,2021-01-25T17:00:00,Emilia-Romagna,2422,222,2644,51289,-68,1164,9195,211606,12.0
7061,2021-01-25T17:00:00,Friuli Venezia Giulia,686,62,748,11573,-183,181,2266,64519,7.0
7062,2021-01-25T17:00:00,Lazio,2560,287,2847,67661,-1724,874,4722,198567,14.0
7063,2021-01-25T17:00:00,Liguria,622,67,689,4538,-74,164,3241,67857,6.0
7064,2021-01-25T17:00:00,Lombardia,3412,407,3819,49977,-3027,1484,26712,526758,19.0
7065,2021-01-25T17:00:00,Marche,549,73,622,8664,-161,200,1883,53103,2.0
7066,2021-01-25T17:00:00,Molise,52,7,59,1063,-19,40,254,7939,0.0
7067,2021-01-25T17:00:00,P.A. Bolzano,239,28,267,13575,76,200,845,36801,3.0
7068,2021-01-25T17:00:00,P.A. Trento,215,41,256,2068,-40,32,1134,26249,1.0
7069,2021-01-25T17:00:00,Piemonte,2364,163,2527,13218,-128,600,8604,218277,11.0
7070,2021-01-25T17:00:00,Puglia,1380,169,1549,54382,-688,401,3032,116511,16.0
7071,2021-01-25T17:00:00,Sardegna,472,48,520,17003,-95,207,952,37258,4.0
7072,2021-01-25T17:00:00,Sicilia,1439,227,1666,48001,347,885,3260,130637,11.0
7073,2021-01-25T17:00:00,Toscana,661,109,770,8460,43,422,4109,131281,6.0
7074,2021-01-25T17:00:00,Umbria,300,47,347,5032,-80,66,746,34135,3.0
7075,2021-01-25T17:00:00,Valle d'Aosta,45,3,48,307,4,8,401,7745,2.0
7076,2021-01-25T17:00:00,Veneto,1761,284,2045,44519,-1187,533,8602,306206,23.0
7077,2021-01-26T17:00:00,Abruzzo,415,42,457,10047,-149,152,1435,41107,2.0
7078,2021-01-26T17:00:00,Basilicata,83,2,85,6960,32,58,319,12971,0.0
7079,2021-01-26T17:00:00,Calabria,283,19,302,9846,-257,232,577,31511,1.0
7080,2021-01-26T17:00:00,Campania,1470,101,1571,63233,160,976,3643,215752,6.0
7081,2021-01-26T17:00:00,Emilia-Romagna,2293,220,2513,49142,-2147,993,9270,212590,13.0
7082,2021-01-26T17:00:00,Friuli Venezia Giulia,668,64,732,11490,-83,421,2299,64940,5.0
7083,2021-01-26T17:00:00,Lazio,2544,283,2827,66132,-1529,1039,4765,199606,17.0
7084,2021-01-26T17:00:00,Liguria,617,65,682,4417,-121,271,3258,68128,2.0
7085,2021-01-26T17:00:00,Lombardia,3530,392,3922,48968,-1009,1230,26789,527988,27.0
7086,2021-01-26T17:00:00,Marche,545,73,618,8748,84,291,1894,53394,5.0
7087,2021-01-26T17:00:00,Molise,51,7,58,1019,-44,14,259,7953,0.0
7088,2021-01-26T17:00:00,P.A. Bolzano,225,30,255,14006,431,559,853,37360,3.0
7089,2021-01-26T17:00:00,P.A. Trento,216,36,252,2019,-49,157,1141,26406,1.0
7090,2021-01-26T17:00:00,Piemonte,2307,163,2470,12734,-484,728,8642,219005,9.0
7091,2021-01-26T17:00:00,Puglia,1403,180,1583,53715,-667,995,3062,117506,27.0
7092,2021-01-26T17:00:00,Sardegna,468,44,512,16798,-205,138,955,37396,0.0
7093,2021-01-26T17:00:00,Sicilia,1435,229,1664,47479,-522,970,3296,131607,18.0
7094,2021-01-26T17:00:00,Toscana,682,103,785,8426,-34,346,4118,131627,2.0
7095,2021-01-26T17:00:00,Umbria,334,50,384,5169,137,275,751,34410,6.0
7096,2021-01-26T17:00:00,Valle d'Aosta,44,4,48,282,-25,2,401,7747,1.0
7097,2021-01-26T17:00:00,Veneto,1742,265,2007,41787,-2732,746,8695,306952,17.0
7098,2021-01-27T17:00:00,Abruzzo,402,40,442,10076,29,344,1441,41450,1.0
7099,2021-01-27T17:00:00,Basilicata,81,2,83,6950,-10,74,319,13045,0.0
7100,2021-01-27T17:00:00,Calabria,274,22,296,9373,-473,263,578,31774,3.0
7101,2021-01-27T17:00:00,Campania,1447,107,1554,62995,-238,1178,3669,216930,13.0
7102,2021-01-27T17:00:00,Emilia-Romagna,2281,210,2491,48106,-1036,923,9307,213501,10.0
7103,2021-01-27T17:00:00,Friuli Venezia Giulia,646,61,707,11392,-98,584,2325,65524,3.0
7104,2021-01-27T17:00:00,Lazio,2508,283,2791,64903,-1229,1338,4827,200944,10.0
7105,2021-01-27T17:00:00,Liguria,591,68,659,4245,-172,268,3278,68396,6.0
7106,2021-01-27T17:00:00,Lombardia,3573,377,3950,49038,70,2293,26851,530281,8.0
7107,2021-01-27T17:00:00,Marche,554,72,626,8986,238,466,1909,53860,2.0
7108,2021-01-27T17:00:00,Molise,51,8,59,1022,3,63,261,8016,1.0
7109,2021-01-27T17:00:00,P.A. Bolzano,217,32,249,14244,238,548,855,37908,3.0
7110,2021-01-27T17:00:00,P.A. Trento,201,35,236,2068,49,242,1143,26648,1.0
7111,2021-01-27T17:00:00,Piemonte,2280,163,2443,12401,-333,821,8693,219826,3.0
7112,2021-01-27T17:00:00,Puglia,1410,182,1592,53443,-272,1233,3092,118739,18.0
7113,2021-01-27T17:00:00,Sardegna,471,43,514,16548,-250,251,962,37647,1.0
7114,2021-01-27T17:00:00,Sicilia,1421,232,1653,47030,-449,996,3334,132603,11.0
7115,2021-01-27T17:00:00,Toscana,676,103,779,8405,-21,502,4130,132129,6.0
7116,2021-01-27T17:00:00,Umbria,334,50,384,5129,-40,415,756,34825,3.0
7117,2021-01-27T17:00:00,Valle d'Aosta,43,4,47,270,-12,17,402,7764,0.0
7118,2021-01-27T17:00:00,Veneto,1700,258,1958,41345,-442,2385,8757,309337,12.0
7119,2021-01-28T17:00:00,Abruzzo,399,40,439,10066,-10,268,1446,41718,3.0
7120,2021-01-28T17:00:00,Basilicata,74,2,76,6927,-23,42,320,13087,0.0
7121,2021-01-28T17:00:00,Calabria,273,21,294,9078,-295,302,582,32076,0.0
7122,2021-01-28T17:00:00,Campania,1474,98,1572,63589,594,1313,3704,218243,1.0
7123,2021-01-28T17:00:00,Emilia-Romagna,2242,209,2451,47539,-567,1265,9363,214754,12.0
7124,2021-01-28T17:00:00,Friuli Venezia Giulia,619,59,678,11360,-32,642,2346,66166,3.0
7125,2021-01-28T17:00:00,Lazio,2458,289,2747,64642,-261,1263,4870,202207,13.0
7126,2021-01-28T17:00:00,Liguria,588,67,655,4246,1,372,3300,68768,1.0
7127,2021-01-28T17:00:00,Lombardia,3537,371,3908,49839,801,2603,26939,532884,18.0
7128,2021-01-28T17:00:00,Marche,551,70,621,9027,41,429,1926,54289,3.0
7129,2021-01-28T17:00:00,Molise,48,9,57,1036,14,83,263,8099,1.0
7130,2021-01-28T17:00:00,P.A. Bolzano,216,30,246,14540,296,562,859,38470,1.0
7131,2021-01-28T17:00:00,P.A. Trento,191,34,225,2163,95,207,1143,26855,2.0
7132,2021-01-28T17:00:00,Piemonte,2194,151,2345,12484,83,1062,8736,220888,2.0
7133,2021-01-28T17:00:00,Puglia,1394,173,1567,52348,-1095,1159,3126,119898,11.0
7134,2021-01-28T17:00:00,Sardegna,465,43,508,16353,-195,237,969,37884,4.0
7135,2021-01-28T17:00:00,Sicilia,1405,215,1620,46176,-854,994,3371,133597,7.0
7136,2021-01-28T17:00:00,Toscana,672,100,772,8674,269,620,4146,132749,4.0
7137,2021-01-28T17:00:00,Umbria,338,54,392,5303,174,369,760,35194,4.0
7138,2021-01-28T17:00:00,Valle d'Aosta,41,4,45,263,-7,8,403,7772,0.0
7139,2021-01-28T17:00:00,Veneto,1599,249,1848,38964,-2381,572,8809,309909,12.0
7140,2021-01-29T17:00:00,Abruzzo,389,40,429,10068,2,343,1453,42059,4.0
7141,2021-01-29T17:00:00,Basilicata,71,4,75,6136,-791,45,323,13132,2.0
7142,2021-01-29T17:00:00,Calabria,274,20,294,9029,-49,253,585,32329,0.0
7143,2021-01-29T17:00:00,Campania,1425,95,1520,61642,-1947,1175,3725,219418,12.0
7144,2021-01-29T17:00:00,Emilia-Romagna,2172,209,2381,47345,-194,1320,9427,216065,14.0
7145,2021-01-29T17:00:00,Friuli Venezia Giulia,605,59,664,11371,11,557,2364,66723,7.0
7146,2021-01-29T17:00:00,Lazio,2438,289,2727,64237,-405,1160,4918,203367,21.0
7147,2021-01-29T17:00:00,Liguria,591,64,655,4305,59,338,3325,69106,1.0
7148,2021-01-29T17:00:00,Lombardia,3490,379,3869,49514,-325,1900,27016,534784,28.0
7149,2021-01-29T17:00:00,Marche,540,73,613,9007,-20,371,1939,54660,5.0
7150,2021-01-29T17:00:00,Molise,53,8,61,1071,35,79,265,8178,0.0
7151,2021-01-29T17:00:00,P.A. Bolzano,219,30,249,14862,322,590,862,39060,0.0
7152,2021-01-29T17:00:00,P.A. Trento,187,34,221,2371,208,307,1144,27162,1.0
7153,2021-01-29T17:00:00,Piemonte,2163,150,2313,12537,53,944,8774,221832,13.0
7154,2021-01-29T17:00:00,Puglia,1401,168,1569,52278,-70,1069,3150,120967,12.0
7155,2021-01-29T17:00:00,Sardegna,453,40,493,16087,-266,257,976,38141,0.0
7156,2021-01-29T17:00:00,Sicilia,1373,211,1584,44267,-1909,944,3408,134541,7.0
7157,2021-01-29T17:00:00,Toscana,659,100,759,9002,328,594,4172,133343,6.0
7158,2021-01-29T17:00:00,Umbria,349,53,402,5477,174,335,767,35529,4.0
7159,2021-01-29T17:00:00,Valle d'Aosta,36,4,40,253,-10,8,403,7780,0.0
7160,2021-01-29T17:00:00,Veneto,1509,240,1749,36965,-1999,985,8862,310894,11.0
7161,2021-01-30T17:00:00,Abruzzo,389,43,432,10117,49,385,1462,42444,6.0
7162,2021-01-30T17:00:00,Basilicata,70,2,72,5752,-384,70,325,13202,0.0
7163,2021-01-30T17:00:00,Calabria,272,18,290,8895,-134,225,588,32554,1.0
7164,2021-01-30T17:00:00,Campania,1435,92,1527,61656,14,1366,3747,220784,12.0
7165,2021-01-30T17:00:00,Emilia-Romagna,2124,203,2327,46359,-986,1314,9454,217377,15.0
7166,2021-01-30T17:00:00,Friuli Venezia Giulia,596,57,653,11294,-77,415,2378,67138,3.0
7167,2021-01-30T17:00:00,Lazio,2407,282,2689,63795,-442,1138,4945,204505,15.0
7168,2021-01-30T17:00:00,Liguria,588,62,650,4395,90,255,3341,69361,0.0
7169,2021-01-30T17:00:00,Lombardia,3454,377,3831,50141,627,1832,27074,536616,19.0
7170,2021-01-30T17:00:00,Marche,542,71,613,9160,153,465,1955,55125,3.0
7171,2021-01-30T17:00:00,Molise,54,8,62,1115,44,83,267,8261,0.0
7172,2021-01-30T17:00:00,P.A. Bolzano,216,32,248,15331,469,640,869,39700,2.0
7173,2021-01-30T17:00:00,P.A. Trento,173,35,208,2465,94,230,1146,27392,1.0
7174,2021-01-30T17:00:00,Piemonte,2127,150,2277,12382,-155,727,8833,222559,14.0
7175,2021-01-30T17:00:00,Puglia,1389,163,1552,52157,-121,871,3179,121838,7.0
7176,2021-01-30T17:00:00,Sardegna,450,39,489,15951,-136,229,981,38370,2.0
7177,2021-01-30T17:00:00,Sicilia,1345,208,1553,42868,-1399,846,3443,135387,8.0
7178,2021-01-30T17:00:00,Toscana,648,95,743,9083,81,603,4194,133946,1.0
7179,2021-01-30T17:00:00,Umbria,346,55,401,5511,34,228,772,35757,6.0
7180,2021-01-30T17:00:00,Valle d'Aosta,35,4,39,248,-5,1,404,7781,1.0
7181,2021-01-30T17:00:00,Veneto,1438,222,1660,34677,-2288,792,8922,311686,16.0
7182,2021-01-31T17:00:00,Abruzzo,383,46,429,10487,370,402,1467,42846,4.0
7183,2021-01-31T17:00:00,Basilicata,66,2,68,5424,-328,29,326,13231,0.0
7184,2021-01-31T17:00:00,Calabria,276,20,296,8909,14,193,592,32747,4.0
7185,2021-01-31T17:00:00,Campania,1417,99,1516,62422,766,1401,3757,222185,8.0
7186,2021-01-31T17:00:00,Emilia-Romagna,2112,206,2318,46868,509,1277,9476,218651,10.0
7187,2021-01-31T17:00:00,Friuli Venezia Giulia,590,60,650,11333,39,396,2394,67534,8.0
7188,2021-01-31T17:00:00,Lazio,2388,284,2672,63201,-594,943,4984,205448,12.0
7189,2021-01-31T17:00:00,Liguria,612,65,677,4436,41,307,3352,69668,3.0
7190,2021-01-31T17:00:00,Lombardia,3503,362,3865,51077,936,1438,27098,538054,7.0
7191,2021-01-31T17:00:00,Marche,529,72,601,9258,98,362,1966,55487,4.0
7192,2021-01-31T17:00:00,Molise,58,9,67,1159,44,93,267,8354,1.0
7193,2021-01-31T17:00:00,P.A. Bolzano,223,32,255,4618,-10713,467,873,40167,0.0
7194,2021-01-31T17:00:00,P.A. Trento,178,35,213,2469,4,135,1147,27527,1.0
7195,2021-01-31T17:00:00,Piemonte,2122,146,2268,12312,-70,538,8847,223097,0.0
7196,2021-01-31T17:00:00,Puglia,1397,164,1561,52744,587,1069,3192,122907,10.0
7197,2021-01-31T17:00:00,Sardegna,446,39,485,15980,29,167,982,38537,2.0
7198,2021-01-31T17:00:00,Sicilia,1325,204,1529,42289,-579,716,3478,136103,8.0
7199,2021-01-31T17:00:00,Toscana,648,96,744,9175,92,510,4202,134456,8.0
7200,2021-01-31T17:00:00,Umbria,361,54,415,5629,118,294,781,36051,2.0
7201,2021-01-31T17:00:00,Valle d'Aosta,32,3,35,233,-15,16,404,7797,0.0
7202,2021-01-31T17:00:00,Veneto,1430,217,1647,33945,-732,499,8931,312185,5.0
7203,2021-02-01T17:00:00,Abruzzo,401,47,448,10436,-51,161,1470,43007,4.0
7204,2021-02-01T17:00:00,Basilicata,71,2,73,4954,-470,13,326,13244,0.0
7205,2021-02-01T17:00:00,Calabria,276,21,297,8679,-230,195,596,32942,2.0
7206,2021-02-01T17:00:00,Campania,1437,97,1534,62333,-89,994,3765,223179,8.0
7207,2021-02-01T17:00:00,Emilia-Romagna,2181,207,2388,46607,-261,1051,9510,219702,8.0
7208,2021-02-01T17:00:00,Friuli Venezia Giulia,593,61,654,11309,-24,129,2418,67663,10.0
7209,2021-02-01T17:00:00,Lazio,2373,288,2661,61490,-1711,717,5022,206165,21.0
7210,2021-02-01T17:00:00,Liguria,631,65,696,4566,130,149,3359,69817,5.0
7211,2021-02-01T17:00:00,Lombardia,3489,371,3860,48475,-2602,1093,27150,539147,26.0
7212,2021-02-01T17:00:00,Marche,535,72,607,9172,-86,189,1978,55676,4.0
7213,2021-02-01T17:00:00,Molise,61,9,70,1206,47,54,268,8408,0.0
7214,2021-02-01T17:00:00,P.A. Bolzano,233,34,267,4779,161,316,875,40483,2.0
7215,2021-02-01T17:00:00,P.A. Trento,180,35,215,2503,34,53,1147,27580,1.0
7216,2021-02-01T17:00:00,Piemonte,2151,153,2304,12264,-48,514,8858,223611,12.0
7217,2021-02-01T17:00:00,Puglia,1411,171,1582,52084,-660,379,3228,123286,13.0
7218,2021-02-01T17:00:00,Sardegna,439,39,478,15556,-424,123,986,38660,0.0
7219,2021-02-01T17:00:00,Sicilia,1336,204,1540,42202,-87,766,3508,136869,13.0
7220,2021-02-01T17:00:00,Toscana,656,101,757,9282,107,373,4217,134829,6.0
7221,2021-02-01T17:00:00,Umbria,363,58,421,5643,14,143,789,36194,6.0
7222,2021-02-01T17:00:00,Valle d'Aosta,33,3,36,229,-4,3,405,7800,0.0
7223,2021-02-01T17:00:00,Veneto,1410,214,1624,33820,-125,510,8970,312695,4.0
7224,2021-02-02T17:00:00,Abruzzo,414,44,458,10062,-374,210,1478,43214,3.0
7225,2021-02-02T17:00:00,Basilicata,72,2,74,3861,-1093,55,326,13299,0.0
7226,2021-02-02T17:00:00,Calabria,264,24,288,8614,-65,166,599,33108,3.0
7227,2021-02-02T17:00:00,Campania,1480,103,1583,61859,-474,919,3803,224098,9.0
7228,2021-02-02T17:00:00,Emilia-Romagna,2176,198,2374,45312,-1295,879,9581,220575,9.0
7229,2021-02-02T17:00:00,Friuli Venezia Giulia,579,61,640,11226,-83,258,2444,67921,8.0
7230,2021-02-02T17:00:00,Lazio,2336,289,2625,60773,-717,842,5074,207007,22.0
7231,2021-02-02T17:00:00,Liguria,630,64,694,4385,-181,238,3371,70055,2.0
7232,2021-02-02T17:00:00,Lombardia,3544,361,3905,46559,-1916,912,27213,540059,21.0
7233,2021-02-02T17:00:00,Marche,544,68,612,8681,-491,333,1986,56009,2.0
7234,2021-02-02T17:00:00,Molise,58,8,66,1178,-28,31,272,8439,2.0
7235,2021-02-02T17:00:00,P.A. Bolzano,233,34,267,5008,229,639,880,41122,0.0
7236,2021-02-02T17:00:00,P.A. Trento,174,34,208,2396,-107,172,1150,27752,2.0
7237,2021-02-02T17:00:00,Piemonte,2138,152,2290,12125,-139,765,8895,224376,4.0
7238,2021-02-02T17:00:00,Puglia,1432,170,1602,51702,-382,879,3254,124165,13.0
7239,2021-02-02T17:00:00,Sardegna,430,34,464,15192,-364,71,994,38731,1.0
7240,2021-02-02T17:00:00,Sicilia,1327,202,1529,41613,-589,984,3545,137853,15.0
7241,2021-02-02T17:00:00,Toscana,669,109,778,9202,-80,399,4226,135228,18.0
7242,2021-02-02T17:00:00,Umbria,369,61,430,5772,129,283,801,36477,9.0
7243,2021-02-02T17:00:00,Valle d'Aosta,25,3,28,201,-28,4,405,7804,0.0
7244,2021-02-02T17:00:00,Veneto,1423,193,1616,32044,-1776,621,9046,313316,15.0
7245,2021-02-03T17:00:00,Abruzzo,427,47,474,10019,-43,449,1482,43663,4.0
7246,2021-02-03T17:00:00,Basilicata,70,1,71,3421,-440,68,328,13367,0.0
7247,2021-02-03T17:00:00,Calabria,253,23,276,8630,16,318,606,33426,1.0
7248,2021-02-03T17:00:00,Campania,1475,100,1575,62117,258,1539,3820,225637,13.0
7249,2021-02-03T17:00:00,Emilia-Romagna,2122,194,2316,44402,-910,1047,9656,221615,8.0
7250,2021-02-03T17:00:00,Friuli Venezia Giulia,561,63,624,11180,-46,692,2471,68613,5.0
7251,2021-02-03T17:00:00,Lazio,2350,279,2629,59769,-1004,1164,5123,208171,21.0
7252,2021-02-03T17:00:00,Liguria,641,64,705,4439,54,233,3398,70288,5.0
7253,2021-02-03T17:00:00,Lombardia,3554,359,3913,47345,786,1738,27259,541797,20.0
7254,2021-02-03T17:00:00,Marche,535,68,603,8353,-328,408,1996,56417,4.0
7255,2021-02-03T17:00:00,Molise,65,6,71,1182,4,78,276,8517,0.0
7256,2021-02-03T17:00:00,P.A. Bolzano,241,32,273,5750,742,653,885,41775,0.0
7257,2021-02-03T17:00:00,P.A. Trento,158,33,191,2495,99,261,1153,28013,2.0
7258,2021-02-03T17:00:00,Piemonte,2092,147,2239,12052,-73,819,8920,225195,11.0
7259,2021-02-03T17:00:00,Puglia,1429,155,1584,51715,13,1044,3300,125209,4.0
7260,2021-02-03T17:00:00,Sardegna,416,29,445,14838,-354,143,1001,38874,1.0
7261,2021-02-03T17:00:00,Sicilia,1317,193,1510,41122,-491,886,3579,138739,7.0
7262,2021-02-03T17:00:00,Toscana,663,109,772,9345,143,551,4247,135779,4.0
7263,2021-02-03T17:00:00,Umbria,367,64,431,5999,227,458,810,36935,6.0
7264,2021-02-03T17:00:00,Valle d'Aosta,29,3,32,189,-12,11,406,7815,0.0
7265,2021-02-03T17:00:00,Veneto,1306,176,1482,30360,-1684,629,9103,313945,17.0
7266,2021-02-04T17:00:00,Abruzzo,452,47,499,10243,224,526,1488,44189,3.0
7267,2021-02-04T17:00:00,Basilicata,71,1,72,3436,15,68,331,13435,0.0
7268,2021-02-04T17:00:00,Calabria,256,25,281,8543,-87,202,609,33628,2.0
7269,2021-02-04T17:00:00,Campania,1468,100,1568,62349,232,1544,3856,227181,14.0
7270,2021-02-04T17:00:00,Emilia-Romagna,2046,188,2234,43809,-593,1192,9714,222804,6.0
7271,2021-02-04T17:00:00,Friuli Venezia Giulia,550,64,614,11261,81,355,2490,68968,4.0
7272,2021-02-04T17:00:00,Lazio,2308,273,2581,58026,-1743,1174,5165,209345,10.0
7273,2021-02-04T17:00:00,Liguria,627,64,691,4403,-36,489,3408,70777,4.0
7274,2021-02-04T17:00:00,Lombardia,3539,362,3901,46896,-449,1746,27299,543543,29.0
7275,2021-02-04T17:00:00,Marche,529,76,605,8112,-241,480,2011,56897,10.0
7276,2021-02-04T17:00:00,Molise,62,11,73,1228,46,80,282,8597,6.0
